X,Y,UNION,JURISDICCI,CAPITAL,FUENTE,XCOORD,YCOORD
4321943.0000249688,6391902.4994428717,-2147483648,CORDOBA,CORDOBA,IGN,4321943.000025,6391902.499443
4322161.500024939,6392001.9994429238,-2147483648,CORDOBA,CORDOBA,IGN,4322161.500025,6392001.999443
4322236.0000249259,6392247.9994430682,-2147483648,CORDOBA,CORDOBA,IGN,4322236.000025,6392247.999443
4322311.500024911,6392459.499443179,-2147483648,CORDOBA,CORDOBA,IGN,4322311.500025,6392459.499443
4322386.0000249054,6392694.4994433103,-2147483648,CORDOBA,CORDOBA,IGN,4322386.000025,6392694.499443
4322569.5000248747,6392792.4994433634,-2147483648,CORDOBA,CORDOBA,IGN,4322569.500025,6392792.499443
4322784.0000248505,6393019.4994434826,-2147483648,CORDOBA,CORDOBA,IGN,4322784.000025,6393019.499443
4322827.0215730593,6393070.7679750994,-2147483648,CORDOBA,CORDOBA,IGN,4322827.021573,6393070.767975
4322964.0000248225,6393233.9994436065,-2147483648,CORDOBA,CORDOBA,IGN,4322964.000025,6393233.999444
4323119.5000247983,6393494.4994437471,-2147483648,CORDOBA,CORDOBA,IGN,4323119.500025,6393494.499444
4323299.0000247722,6393731.9994438775,-2147483648,CORDOBA,CORDOBA,IGN,4323299.000025,6393731.999444
4323464.5000247471,6394050.4994440498,-2147483648,CORDOBA,CORDOBA,IGN,4323464.500025,6394050.499444
4323643.0000247126,6394323.4994442044,-2147483648,CORDOBA,CORDOBA,IGN,4323643.000025,6394323.499444
4323857.5000246828,6394550.4994443208,-2147483648,CORDOBA,CORDOBA,IGN,4323857.500025,6394550.499444
4324051.5000246549,6394834.4994444847,-2147483648,CORDOBA,CORDOBA,IGN,4324051.500025,6394834.499444
4324075.000024653,6395209.4994446943,-2147483648,CORDOBA,CORDOBA,IGN,4324075.000025,6395209.499445
4324003.0000246549,6395581.9994448991,-2147483648,CORDOBA,CORDOBA,IGN,4324003.000025,6395581.999445
4323952.5000246568,6395840.9994450398,-2147483648,CORDOBA,CORDOBA,IGN,4323952.500025,6395840.999445
4323859.5000246698,6396035.4994451515,-2147483648,CORDOBA,CORDOBA,IGN,4323859.500025,6396035.499445
4323728.0000246838,6396256.4994452838,-2147483648,CORDOBA,CORDOBA,IGN,4323728.000025,6396256.499445
4323499.5000247117,6396517.4994454253,-2147483648,CORDOBA,CORDOBA,IGN,4323499.500025,6396517.499445
4323146.5000247564,6396658.499445511,-2147483648,CORDOBA,CORDOBA,IGN,4323146.500025,6396658.499446
4322977.5000247769,6396874.9994456349,-2147483648,CORDOBA,CORDOBA,IGN,4322977.500025,6396874.999446
4322901.0000247844,6397116.9994457727,-2147483648,CORDOBA,CORDOBA,IGN,4322901.000025,6397116.999446
4322892.0000247778,6397430.4994459469,-2147483648,CORDOBA,CORDOBA,IGN,4322892.000025,6397430.499446
4322700.0000247993,6397646.4994460717,-2147483648,CORDOBA,CORDOBA,IGN,4322700.000025,6397646.499446
4322730.5000247937,6397809.9994461592,-2147483648,CORDOBA,CORDOBA,IGN,4322730.500025,6397809.999446
4322852.5000247778,6398010.9994462701,-2147483648,CORDOBA,CORDOBA,IGN,4322852.500025,6398010.999446
4322939.0000247592,6398245.9994464023,-2147483648,CORDOBA,CORDOBA,IGN,4322939.000025,6398245.999446
4322953.5000247583,6398560.4994465746,-2147483648,CORDOBA,CORDOBA,IGN,4322953.500025,6398560.499447
4323109.500024735,6398797.4994467041,-2147483648,CORDOBA,CORDOBA,IGN,4323109.500025,6398797.499447
4323197.500024721,6398985.9994468056,-2147483648,CORDOBA,CORDOBA,IGN,4323197.500025,6398985.999447
4323275.5000247108,6399206.9994469332,-2147483648,CORDOBA,CORDOBA,IGN,4323275.500025,6399206.999447
4323180.5000247173,6399590.4994471436,-2147483648,CORDOBA,CORDOBA,IGN,4323180.500025,6399590.499447
4323005.0000247359,6400027.4994473904,-2147483648,CORDOBA,CORDOBA,IGN,4323005.000025,6400027.499447
4322724.5000247713,6400077.9994474258,-2147483648,CORDOBA,CORDOBA,IGN,4322724.500025,6400077.999447
4322419.5000248048,6400173.9994474836,-2147483648,CORDOBA,CORDOBA,IGN,4322419.500025,6400173.999447
4322129.5000248468,6400247.4994475227,-2147483648,CORDOBA,CORDOBA,IGN,4322129.500025,6400247.499448
4321906.0000248775,6400311.9994475683,-2147483648,CORDOBA,CORDOBA,IGN,4321906.000025,6400311.999448
4321783.5000248859,6400458.4994476438,-2147483648,CORDOBA,CORDOBA,IGN,4321783.500025,6400458.499448
4321639.5000249101,6400605.4994477369,-2147483648,CORDOBA,CORDOBA,IGN,4321639.500025,6400605.499448
4321435.5000249278,6400843.9994478719,-2147483648,CORDOBA,CORDOBA,IGN,4321435.500025,6400843.999448
4321382.0000249352,6401074.9994479986,-2147483648,CORDOBA,CORDOBA,IGN,4321382.000025,6401074.999448
4321267.0000249473,6401443.9994482035,-2147483648,CORDOBA,CORDOBA,IGN,4321267.000025,6401443.999448
4321235.5000249436,6401733.9994483674,-2147483648,CORDOBA,CORDOBA,IGN,4321235.500025,6401733.999448
4321250.5000249371,6402036.9994485406,-2147483648,CORDOBA,CORDOBA,IGN,4321250.500025,6402036.999449
4321487.0000249026,6402332.4994487008,-2147483648,CORDOBA,CORDOBA,IGN,4321487.000025,6402332.499449
4321518.5000248952,6402618.9994488545,-2147483648,CORDOBA,CORDOBA,IGN,4321518.500025,6402618.999449
4321634.5000248831,6402836.9994489802,-2147483648,CORDOBA,CORDOBA,IGN,4321634.500025,6402836.999449
4321699.0000248719,6403079.4994491106,-2147483648,CORDOBA,CORDOBA,IGN,4321699.000025,6403079.499449
4321813.0000248523,6403373.9994492754,-2147483648,CORDOBA,CORDOBA,IGN,4321813.000025,6403373.999449
4321875.5000248402,6403679.99944944,-2147483648,CORDOBA,CORDOBA,IGN,4321875.500025,6403679.999449
4321861.0000248319,6404065.9994496619,-2147483648,CORDOBA,CORDOBA,IGN,4321861.000025,6404065.999450
4321791.0000248365,6404362.9994498333,-2147483648,CORDOBA,CORDOBA,IGN,4321791.000025,6404362.999450
4321826.0000248328,6404727.9994500354,-2147483648,CORDOBA,CORDOBA,IGN,4321826.000025,6404727.999450
4321714.0000248458,6404992.4994501853,-2147483648,CORDOBA,CORDOBA,IGN,4321714.000025,6404992.499450
4321523.000024871,6405161.4994502831,-2147483648,CORDOBA,CORDOBA,IGN,4321523.000025,6405161.499450
4321297.5000248915,6405317.9994503716,-2147483648,CORDOBA,CORDOBA,IGN,4321297.500025,6405317.999450
4321154.5000249073,6405453.4994504452,-2147483648,CORDOBA,CORDOBA,IGN,4321154.500025,6405453.499450
4320896.5000249445,6405527.4994504973,-2147483648,CORDOBA,CORDOBA,IGN,4320896.500025,6405527.499450
4320693.0000249688,6405731.4994506072,-2147483648,CORDOBA,CORDOBA,IGN,4320693.000025,6405731.499451
4320376.0000250079,6405838.4994506743,-2147483648,CORDOBA,CORDOBA,IGN,4320376.000025,6405838.499451
4319976.000025061,6406001.99945077,-2147483648,CORDOBA,CORDOBA,IGN,4319976.000025,6406001.999451
4319876.5000250693,6406231.4994508978,-2147483648,CORDOBA,CORDOBA,IGN,4319876.500025,6406231.499451
4319684.0000250945,6406447.4994510245,-2147483648,CORDOBA,CORDOBA,IGN,4319684.000025,6406447.499451
4319544.0000251094,6406710.9994511688,-2147483648,CORDOBA,CORDOBA,IGN,4319544.000025,6406710.999451
4319485.000025115,6407083.9994513877,-2147483648,CORDOBA,CORDOBA,IGN,4319485.000025,6407083.999451
4319466.5000251075,6407343.4994515283,-2147483648,CORDOBA,CORDOBA,IGN,4319466.500025,6407343.499452
4319453.0000251085,6407647.9994516959,-2147483648,CORDOBA,CORDOBA,IGN,4319453.000025,6407647.999452
4319452.0000251038,6407977.4994518897,-2147483648,CORDOBA,CORDOBA,IGN,4319452.000025,6407977.499452
4319482.000025101,6408267.4994520489,-2147483648,CORDOBA,CORDOBA,IGN,4319482.000025,6408267.499452
4319452.5000250954,6408475.9994521672,-2147483648,CORDOBA,CORDOBA,IGN,4319452.500025,6408475.999452
4319421.0000250973,6408765.9994523237,-2147483648,CORDOBA,CORDOBA,IGN,4319421.000025,6408765.999452
4319365.5000251029,6409101.9994525146,-2147483648,CORDOBA,CORDOBA,IGN,4319365.500025,6409101.999453
4319319.5000251057,6409484.4994527288,-2147483648,CORDOBA,CORDOBA,IGN,4319319.500025,6409484.499453
4319286.0000251029,6409855.4994529393,-2147483648,CORDOBA,CORDOBA,IGN,4319286.000025,6409855.499453
4319142.0000251224,6410002.9994530259,-2147483648,CORDOBA,CORDOBA,IGN,4319142.000025,6410002.999453
4318894.5000251457,6410123.9994530994,-2147483648,CORDOBA,CORDOBA,IGN,4318894.500025,6410123.999453
4318678.0000251783,6410384.9994532447,-2147483648,CORDOBA,CORDOBA,IGN,4318678.000025,6410384.999453
4318472.0000251951,6410669.9994534096,-2147483648,CORDOBA,CORDOBA,IGN,4318472.000025,6410669.999453
4318464.5000251951,6410937.4994535558,-2147483648,CORDOBA,CORDOBA,IGN,4318464.500025,6410937.499454
4318359.5000252035,6411364.9994537998,-2147483648,CORDOBA,CORDOBA,IGN,4318359.500025,6411364.999454
4318418.0000251904,6411761.9994540187,-2147483648,CORDOBA,CORDOBA,IGN,4318418.000025,6411761.999454
4318655.0000251615,6412035.9994541695,-2147483648,CORDOBA,CORDOBA,IGN,4318655.000025,6412035.999454
4318895.0000251224,6412247.4994542869,-2147483648,CORDOBA,CORDOBA,IGN,4318895.000025,6412247.499454
4319041.5000250982,6412503.99945442,-2147483648,CORDOBA,CORDOBA,IGN,4319041.500025,6412503.999454
4319209.0000250805,6412691.9994545346,-2147483648,CORDOBA,CORDOBA,IGN,4319209.000025,6412691.999455
4319295.0000250628,6412844.9994546203,-2147483648,CORDOBA,CORDOBA,IGN,4319295.000025,6412844.999455
4319378.0000250461,6413207.9994548215,-2147483648,CORDOBA,CORDOBA,IGN,4319378.000025,6413207.999455
4319471.0000250321,6413452.4994549565,-2147483648,CORDOBA,CORDOBA,IGN,4319471.000025,6413452.499455
4319450.500025034,6413775.4994551372,-2147483648,CORDOBA,CORDOBA,IGN,4319450.500025,6413775.499455
4319439.0000250293,6414016.499455275,-2147483648,CORDOBA,CORDOBA,IGN,4319439.000025,6414016.499455
4319421.5000250265,6414250.9994554017,-2147483648,CORDOBA,CORDOBA,IGN,4319421.500025,6414250.999455
4319394.5000250265,6414685.4994556457,-2147483648,CORDOBA,CORDOBA,IGN,4319394.500025,6414685.499456
4319350.0000250265,6415021.4994558375,-2147483648,CORDOBA,CORDOBA,IGN,4319350.000025,6415021.499456
4319314.5000250302,6415462.4994560815,-2147483648,CORDOBA,CORDOBA,IGN,4319314.500025,6415462.499456
4318980.5000250675,6415766.9994562641,-2147483648,CORDOBA,CORDOBA,IGN,4318980.500025,6415766.999456
4318916.0000250749,6415997.9994563907,-2147483648,CORDOBA,CORDOBA,IGN,4318916.000025,6415997.999456
4318992.000025061,6416174.4994564913,-2147483648,CORDOBA,CORDOBA,IGN,4318992.000025,6416174.499456
4319170.5000250395,6416458.4994566478,-2147483648,CORDOBA,CORDOBA,IGN,4319170.500025,6416458.499457
4319270.00002502,6416635.9994567484,-2147483648,CORDOBA,CORDOBA,IGN,4319270.000025,6416635.999457
4319391.5000249986,6416860.4994568741,-2147483648,CORDOBA,CORDOBA,IGN,4319391.500025,6416860.499457
4319409.0000249967,6417069.9994569914,-2147483648,CORDOBA,CORDOBA,IGN,4319409.000025,6417069.999457
4319354.5000250032,6417359.4994571488,-2147483648,CORDOBA,CORDOBA,IGN,4319354.500025,6417359.499457
4319312.500025006,6417613.9994572904,-2147483648,CORDOBA,CORDOBA,IGN,4319312.500025,6417613.999457
4319213.0000250116,6417843.9994574217,-2147483648,CORDOBA,CORDOBA,IGN,4319213.000025,6417843.999457
4319125.5000250265,6418062.4994575512,-2147483648,CORDOBA,CORDOBA,IGN,4319125.500025,6418062.499458
4318781.5000250628,6418296.9994576816,-2147483648,CORDOBA,CORDOBA,IGN,4318781.500025,6418296.999458
4318658.0000250805,6418549.4994578315,-2147483648,CORDOBA,CORDOBA,IGN,4318658.000025,6418549.499458
4318558.500025088,6418790.9994579619,-2147483648,CORDOBA,CORDOBA,IGN,4318558.500025,6418790.999458
4318537.000025087,6419139.4994581658,-2147483648,CORDOBA,CORDOBA,IGN,4318537.000025,6419139.499458
4318704.5000250563,6419388.4994582972,-2147483648,CORDOBA,CORDOBA,IGN,4318704.500025,6419388.499458
4318744.5000250544,6419621.99945844,-2147483648,CORDOBA,CORDOBA,IGN,4318744.500025,6419621.999458
4318724.0000250526,6419923.9994586,-2147483648,CORDOBA,CORDOBA,IGN,4318724.000025,6419923.999459
4318822.5000250302,6420158.9994587302,-2147483648,CORDOBA,CORDOBA,IGN,4318822.500025,6420158.999459
4319001.5000250088,6420408.499458869,-2147483648,CORDOBA,CORDOBA,IGN,4319001.500025,6420408.499459
4319019.0000250069,6420618.4994589835,-2147483648,CORDOBA,CORDOBA,IGN,4319019.000025,6420618.499459
4318989.5000250041,6420826.9994591065,-2147483648,CORDOBA,CORDOBA,IGN,4318989.500025,6420826.999459
4319028.5000249995,6421106.9994592629,-2147483648,CORDOBA,CORDOBA,IGN,4319028.500025,6421106.999459
4318923.500025006,6421522.9994594939,-2147483648,CORDOBA,CORDOBA,IGN,4318923.500025,6421522.999459
4318911.5000250051,6421964.4994597426,-2147483648,CORDOBA,CORDOBA,IGN,4318911.500025,6421964.499460
4318980.5000249892,6422408.499459994,-2147483648,CORDOBA,CORDOBA,IGN,4318980.500025,6422408.499460
4318981.0000249827,6422690.4994601551,-2147483648,CORDOBA,CORDOBA,IGN,4318981.000025,6422690.499460
4318936.5000249892,6422974.99946032,-2147483648,CORDOBA,CORDOBA,IGN,4318936.500025,6422974.999460
4318681.0000250135,6423132.9994604103,-2147483648,CORDOBA,CORDOBA,IGN,4318681.000025,6423132.999460
4318441.5000250489,6423381.9994605547,-2147483648,CORDOBA,CORDOBA,IGN,4318441.500025,6423381.999461
4318386.5000250507,6423682.9994607205,-2147483648,CORDOBA,CORDOBA,IGN,4318386.500025,6423682.999461
4318380.5000250433,6423891.9994608434,-2147483648,CORDOBA,CORDOBA,IGN,4318380.500025,6423891.999461
4318157.5000250768,6423966.9994608872,-2147483648,CORDOBA,CORDOBA,IGN,4318157.500025,6423966.999461
4317918.5000251038,6424192.99946101,-2147483648,CORDOBA,CORDOBA,IGN,4317918.500025,6424192.999461
4317484.5000251606,6424320.499461093,-2147483648,CORDOBA,CORDOBA,IGN,4317484.500025,6424320.499461
4317103.0000252081,6424646.9994612867,-2147483648,CORDOBA,CORDOBA,IGN,4317103.000025,6424646.999461
4316729.50002525,6424694.9994613128,-2147483648,CORDOBA,CORDOBA,IGN,4316729.500025,6424694.999461
4316508.5000252789,6424700.4994613212,-2147483648,CORDOBA,CORDOBA,IGN,4316508.500025,6424700.499461
4316228.5000253189,6424308.4994611014,-2147483648,CORDOBA,CORDOBA,IGN,4316228.500025,6424308.499461
4315931.5000253655,6424113.9994609999,-2147483648,CORDOBA,CORDOBA,IGN,4315931.500025,6424113.999461
4315748.5000253897,6424004.4994609384,-2147483648,CORDOBA,CORDOBA,IGN,4315748.500025,6424004.499461
4315720.0000253916,6423782.4994608136,-2147483648,CORDOBA,CORDOBA,IGN,4315720.000025,6423782.499461
4315487.500025427,6423368.9994605891,-2147483648,CORDOBA,CORDOBA,IGN,4315487.500025,6423368.999461
4315314.500025454,6423317.4994605584,-2147483648,CORDOBA,CORDOBA,IGN,4315314.500025,6423317.499461
4314992.5000254968,6423180.4994604811,-2147483648,CORDOBA,CORDOBA,IGN,4314992.500025,6423180.499460
4314575.500025548,6423122.4994604597,-2147483648,CORDOBA,CORDOBA,IGN,4314575.500026,6423122.499460
4314393.500025575,6422965.9994603712,-2147483648,CORDOBA,CORDOBA,IGN,4314393.500026,6422965.999460
4314218.5000255965,6422984.4994603824,-2147483648,CORDOBA,CORDOBA,IGN,4314218.500026,6422984.499460
4314002.0000256263,6422827.4994602967,-2147483648,CORDOBA,CORDOBA,IGN,4314002.000026,6422827.499460
4313724.5000256626,6422772.9994602678,-2147483648,CORDOBA,CORDOBA,IGN,4313724.500026,6422772.999460
4313489.5000256896,6422859.4994603209,-2147483648,CORDOBA,CORDOBA,IGN,4313489.500026,6422859.499460
4313296.5000257138,6423015.4994604168,-2147483648,CORDOBA,CORDOBA,IGN,4313296.500026,6423015.499460
4313051.5000257464,6423126.4994604783,-2147483648,CORDOBA,CORDOBA,IGN,4313051.500026,6423126.499460
4312855.5000257669,6423236.9994605454,-2147483648,CORDOBA,CORDOBA,IGN,4312855.500026,6423236.999461
4312625.0000258004,6423357.4994606199,-2147483648,CORDOBA,CORDOBA,IGN,4312625.000026,6423357.499461
4312396.5000258293,6423423.4994606543,-2147483648,CORDOBA,CORDOBA,IGN,4312396.500026,6423423.499461
4312162.5000258554,6423523.4994607167,-2147483648,CORDOBA,CORDOBA,IGN,4312162.500026,6423523.499461
4311933.5000258889,6423543.9994607288,-2147483648,CORDOBA,CORDOBA,IGN,4311933.500026,6423543.999461
4311797.5000259038,6423424.9994606655,-2147483648,CORDOBA,CORDOBA,IGN,4311797.500026,6423424.999461
4311572.5000259327,6423364.4994606283,-2147483648,CORDOBA,CORDOBA,IGN,4311572.500026,6423364.499461
4311331.0000259671,6423239.4994605659,-2147483648,CORDOBA,CORDOBA,IGN,4311331.000026,6423239.499461
4311050.5000260044,6423204.4994605454,-2147483648,CORDOBA,CORDOBA,IGN,4311050.500026,6423204.499461
4310768.5000260351,6423241.9994605742,-2147483648,CORDOBA,CORDOBA,IGN,4310768.500026,6423241.999461
4310519.0000260714,6423258.4994605845,-2147483648,CORDOBA,CORDOBA,IGN,4310519.000026,6423258.499461
4310267.000026105,6423327.4994606255,-2147483648,CORDOBA,CORDOBA,IGN,4310267.000026,6423327.499461
4309931.5000261459,6423318.4994606264,-2147483648,CORDOBA,CORDOBA,IGN,4309931.500026,6423318.499461
4309568.0000261897,6423326.4994606404,-2147483648,CORDOBA,CORDOBA,IGN,4309568.000026,6423326.499461
4309287.500026227,6423309.4994606329,-2147483648,CORDOBA,CORDOBA,IGN,4309287.500026,6423309.499461
4308980.0000262661,6423273.4994606124,-2147483648,CORDOBA,CORDOBA,IGN,4308980.000026,6423273.499461
4308693.5000263071,6423138.4994605444,-2147483648,CORDOBA,CORDOBA,IGN,4308693.500026,6423138.499461
4308384.5000263434,6423147.9994605556,-2147483648,CORDOBA,CORDOBA,IGN,4308384.500026,6423147.999461
4308168.0000263713,6423096.4994605323,-2147483648,CORDOBA,CORDOBA,IGN,4308168.000026,6423096.499461
4307893.5000264104,6423179.4994605798,-2147483648,CORDOBA,CORDOBA,IGN,4307893.500026,6423179.499461
4307727.0000264235,6423292.9994606441,-2147483648,CORDOBA,CORDOBA,IGN,4307727.000026,6423292.999461
4307372.5000264691,6423328.4994606674,-2147483648,CORDOBA,CORDOBA,IGN,4307372.500026,6423328.499461
4307129.0000265017,6423266.9994606432,-2147483648,CORDOBA,CORDOBA,IGN,4307129.000027,6423266.999461
4306891.5000265306,6423323.9994606702,-2147483648,CORDOBA,CORDOBA,IGN,4306891.500027,6423323.999461
4306581.0000265753,6423396.9994607195,-2147483648,CORDOBA,CORDOBA,IGN,4306581.000027,6423396.999461
4306318.5000266079,6423380.4994607186,-2147483648,CORDOBA,CORDOBA,IGN,4306318.500027,6423380.499461
4306166.5000266237,6423294.4994606627,-2147483648,CORDOBA,CORDOBA,IGN,4306166.500027,6423294.499461
4306056.5000266349,6423336.9994606916,-2147483648,CORDOBA,CORDOBA,IGN,4306056.500027,6423336.999461
4305858.5000266647,6423276.9994606674,-2147483648,CORDOBA,CORDOBA,IGN,4305858.500027,6423276.999461
4305688.500026688,6423190.4994606115,-2147483648,CORDOBA,CORDOBA,IGN,4305688.500027,6423190.499461
4305418.0000267234,6423128.4994605845,-2147483648,CORDOBA,CORDOBA,IGN,4305418.000027,6423128.499461
4305330.0000267364,6423034.9994605379,-2147483648,CORDOBA,CORDOBA,IGN,4305330.000027,6423034.999461
4305053.5000267643,6423181.4994606217,-2147483648,CORDOBA,CORDOBA,IGN,4305053.500027,6423181.499461
4304625.500026823,6423233.4994606581,-2147483648,CORDOBA,CORDOBA,IGN,4304625.500027,6423233.499461
4304278.000026864,6423323.4994607102,-2147483648,CORDOBA,CORDOBA,IGN,4304278.000027,6423323.499461
4303849.5000269189,6423410.9994607633,-2147483648,CORDOBA,CORDOBA,IGN,4303849.500027,6423410.999461
4303450.0000269674,6423417.9994607801,-2147483648,CORDOBA,CORDOBA,IGN,4303450.000027,6423417.999461
4302590.5000270754,6423312.499460727,-2147483648,CORDOBA,CORDOBA,IGN,4302590.500027,6423312.499461
4302229.5000271257,6423247.9994606962,-2147483648,CORDOBA,CORDOBA,IGN,4302229.500027,6423247.999461
4301885.5000271685,6423219.99946069,-2147483648,CORDOBA,CORDOBA,IGN,4301885.500027,6423219.999461
4301606.0000272011,6423148.4994606478,-2147483648,CORDOBA,CORDOBA,IGN,4301606.000027,6423148.499461
4300775.5000273054,6423007.4994605873,-2147483648,CORDOBA,CORDOBA,IGN,4300775.500027,6423007.499461
4299493.000027474,6422780.9994604774,-2147483648,CORDOBA,CORDOBA,IGN,4299493.000027,6422780.999460
4297497.5000277283,6422434.4994603097,-2147483648,CORDOBA,CORDOBA,IGN,4297497.500028,6422434.499460
4297063.5000277786,6422376.9994602781,-2147483648,CORDOBA,CORDOBA,IGN,4297063.500028,6422376.999460
4296800.5000278112,6422369.9994602855,-2147483648,CORDOBA,CORDOBA,IGN,4296800.500028,6422369.999460
4296506.500027854,6422302.4994602529,-2147483648,CORDOBA,CORDOBA,IGN,4296506.500028,6422302.499460
4296310.5000278782,6422297.9994602529,-2147483648,CORDOBA,CORDOBA,IGN,4296310.500028,6422297.999460
4296101.0000279015,6422293.499460252,-2147483648,CORDOBA,CORDOBA,IGN,4296101.000028,6422293.499460
4295823.0000279322,6422278.9994602492,-2147483648,CORDOBA,CORDOBA,IGN,4295823.000028,6422278.999460
4295252.0000280049,6422262.9994602483,-2147483648,CORDOBA,CORDOBA,IGN,4295252.000028,6422262.999460
4294971.5000280403,6422218.9994602241,-2147483648,CORDOBA,CORDOBA,IGN,4294971.500028,6422218.999460
4294482.5000280989,6422186.9994602157,-2147483648,CORDOBA,CORDOBA,IGN,4294482.500028,6422186.999460
